"","activity","lower","upper"
"71",1935.33220208812,-775.680190099942,4646.34459427618
"72",1147.43986418218,166.644842926187,2128.23488543818
"73",677.524536796601,330.926655234983,1024.12241835822
"74",1052.28112571922,19.4156796857895,2085.14657175266
"75",1100.2421357314,207.56468405028,1992.91958741251
"76",597.016198866069,19.0072001279001,1175.02519760424
"77",594.117311434708,173.320399927468,1014.91422294195
"78",687.740148802392,24.0420934172548,1351.43820418753
"79",576.422489695531,82.6243600926249,1070.22061929844
"80",432.950416253932,192.242855411673,673.657977096192
"81",542.311409593209,243.60049414149,841.022325044928
"82",564.271449895686,184.425602304627,944.117297486746
"83",727.268447259283,278.755313608774,1175.78158090979
"84",494.840832571457,240.407163601341,749.274501541573
"85",510.873306925695,185.000380344774,836.746233506615
"86",590.426162865332,232.327766933194,948.52455879747
"87",616.987407384003,195.970215373252,1038.00459939475
"88",602.691102525983,172.03112016285,1033.35108488912
"89",512.227851754833,259.359377198114,765.096326311551
"90",619.429642281291,253.337655830362,985.521628732221
"91",445.460319706846,90.2783252871908,800.642314126501
"92",468.045832099061,101.708213419963,834.383450778159
"93",657.013441227554,-18.3807230476206,1332.40760550273
"94",560.466210944183,-58.7225393861524,1179.65496127452
"95",796.897655137932,-177.400685920791,1771.19599619665
"96",730.267429913535,14.6882304877116,1445.84662933936
"97",816.550592029921,-61.2294497217314,1694.33063378157
"98",859.365052416468,-14.539267557034,1733.26937238997
"99",675.76392736998,48.2006007714702,1303.32725396849
"100",586.902696795422,63.7119282423986,1110.09346534844
"101",449.885495824855,211.309885754581,688.46110589513
"102",442.35482169047,214.135388048028,670.574255332913
"103",546.351085906722,55.53989114558,1037.16228066786
"104",328.878942377399,234.532388915263,423.225495839535
"105",672.488275438467,246.545320081341,1098.43123079559
"106",498.588635634746,304.622635533652,692.55463573584
"107",775.877860846611,108.906905447735,1442.84881624549
"108",1453.453846416,641.705205905646,2265.20248692635
"109",1811.36782745011,556.770042350177,3065.96561255003
"110",2473.66508072925,87.5373509779669,4859.79281048052
"111",3035.30385267432,996.829998008766,5073.77770733988
"112",3006.99450888157,2210.42139631478,3803.56762144837
"113",2248.35441010846,1326.96265097616,3169.74616924077
"114",1917.57915186306,908.1847493247,2926.97355440142
"115",2075.26323765055,1123.51727739071,3027.00919791039
"116",1908.87880929224,1072.91627825658,2744.8413403279
"117",1887.85407135639,1375.66135062339,2400.04679208939
"118",1890.33774901808,1043.65441703288,2737.02108100328
"119",1924.87125430112,1620.18831088111,2229.55419772114
"120",1378.26711380167,640.578308256031,2115.95591934731
"121",1749.97919429402,890.698485283604,2609.25990330443
"122",1590.31989886835,957.158396468339,2223.48140126835
"123",1261.66263088966,931.565638516188,1591.75962326314
"124",1018.09418506805,701.534695506669,1334.65367462943
"125",1415.83835798335,1076.62289816098,1755.05381780573
"126",1555.02107487789,1121.50506380297,1988.53708595282
"127",1462.36431151957,819.793743005112,2104.93488003402
"128",1263.63355054251,875.013895396261,1652.25320568877
"129",1358.48856374045,418.242775931514,2298.73435154939
"130",1181.24281921628,705.579394020561,1656.90624441201
"131",1279.55371879236,921.372158767384,1637.73527881735
"132",1816.52467392973,1265.38917654631,2367.66017131315
"133",1525.75330970574,701.018892893161,2350.48772651833
"134",1515.21066186916,920.795838385634,2109.62548535269
"135",1321.9919134746,723.078133013447,1920.90569393575
"136",1459.21571076454,1057.05071848848,1861.38070304059
"137",1308.38590566785,759.849219579408,1856.92259175629
"138",1733.11513546636,648.136860473249,2818.09341045947
"139",1229.96455082763,602.511142631716,1857.41795902355
"140",1303.54881748404,989.048191532991,1618.04944343508
"141",1486.66545648089,448.806545685748,2524.52436727602
"142",1395.73257289676,555.877557379095,2235.58758841443
"143",1559.50497554064,684.916482467526,2434.09346861375
"144",1423.69118129882,890.081321712077,1957.30104088556
"145",1014.8257386819,313.610016499019,1716.04146086478
"146",1607.84194985104,618.987523621925,2596.69637608016
"147",1311.29635712209,755.7875159373,1866.80519830689
"148",1233.30174783433,660.57937033883,1806.02412532984
"149",1134.17449645216,647.626385801134,1620.72260710319
"150",1921.75802459676,1326.28167349251,2517.23437570102
"151",1226.73149065798,549.283349807867,1904.17963150809
"152",1410.4898104637,622.936173491141,2198.04344743626
"153",1293.94568270029,663.431547502248,1924.45981789833
"154",1318.45321614805,761.244041269833,1875.66239102626
"155",1594.91615561205,835.211438053266,2354.62087317083
"156",1198.90971243399,512.437691110623,1885.38173375736
"157",2038.07552741235,1043.99276915112,3032.15828567358
"158",1460.12668896007,788.335231352118,2131.91814656802
"159",1376.67599768847,681.517359766065,2071.83463561087
"160",1955.15579113565,1175.06330062672,2735.24828164458
"161",1774.35819969295,1265.85581425057,2282.86058513533
"162",1499.69304086689,436.133592410836,2563.25248932293
"163",2043.67235873027,1001.44049089444,3085.90422656609
"164",2521.82257551455,700.176999591482,4343.46815143762
"165",2323.69622065443,240.680850578031,4406.71159073082
"166",2754.57408949709,897.623450831153,4611.52472816303
"167",2754.61183666614,1399.43707479185,4109.78659854044
"168",1916.62535908916,978.379104640485,2854.87161353783
"169",1750.72029085449,1016.20258848052,2485.23799322847
"170",1542.66363136064,444.874752840799,2640.45250988048
"171",2215.24704129091,1696.27123894604,2734.22284363578
"172",3643.51501508375,2176.1127518159,5110.9172783516
"173",2490.3618242948,1503.00599352572,3477.71765506389
"174",1131.89207478646,596.130089029205,1667.65406054372
"175",1014.70036707864,62.2946974152573,1967.10603674202
"176",1747.69985916954,-234.887117539305,3730.28683587838
"177",846.537394215916,494.74878852344,1198.32599990839
"178",596.345887369237,338.398162123629,854.293612614845
"179",741.331603905595,187.720354106181,1294.94285370501
"180",568.729362719195,292.404770842662,845.053954595727
"181",376.39250373622,251.38314203428,501.40186543816
"182",401.727988799913,189.859382140921,613.596595458906
"183",453.918433196877,134.923765523504,772.913100870251
"184",482.003313993496,220.604847858105,743.401780128887
"185",528.901908974013,300.647950235745,757.155867712281
"186",584.903472815942,340.05263363623,829.754311995653
"187",713.080092952797,-164.53352561222,1590.69371151781
"188",417.121879228929,255.690572960489,578.553185497369
"189",682.040711420714,-193.177501694934,1557.25892453636
"190",894.486405880102,380.352723908166,1408.62008785204
"191",430.144598417455,275.977310384672,584.311886450237
"192",449.562423527139,328.352811540669,570.772035513608
"193",950.263692984081,1.98356922927729,1898.54381673888
"194",1010.97564704033,184.667917976199,1837.28337610447
"195",708.018790577496,345.731960663487,1070.3056204915
"196",915.786003213577,-54.1486999357111,1885.72070636286
"197",635.070456557576,437.769567187822,832.371345927329
"198",607.635404328541,479.048200872345,736.222607784737
"199",813.660024740663,476.91058420553,1150.4094652758
"200",805.41099615854,254.408005920277,1356.4139863968
"201",513.34532536016,410.788625327372,615.90202539295
"202",682.558203432085,289.037570810467,1076.0788360537
"203",512.410511082809,246.156410638862,778.664611526756
"204",544.404676057861,10.78654469513,1078.02280742059
"205",553.539638789662,63.5207614371367,1043.55851614219
"206",523.465358568188,204.570622341223,842.360094795153
"207",884.980878393041,-375.807772144886,2145.76952893097
"208",449.443913474777,232.166248996446,666.721577953108
"209",469.33787637085,113.386295719739,825.289457021961
"210",355.257955429395,252.205318807472,458.310592051317
"211",409.303448608283,299.988351336678,518.618545879888
"212",408.321714093649,273.527706827032,543.115721360266
"213",456.057114379984,213.974084342558,698.140144417409
"214",545.424863485336,246.510121816587,844.339605154085
"215",517.711055316918,304.133456123599,731.288654510237
"216",410.734104519921,226.986384755891,594.481824283951
"217",741.803707447848,42.8355380895118,1440.77187680618
"218",921.891674316028,-321.118351181756,2164.90169981381
"219",429.601852309969,279.386326784769,579.817377835169
"220",426.879456833556,129.548721558281,724.21019210883
"221",381.136410526189,268.155656866761,494.117164185617
"222",592.006231415862,308.14177357003,875.870689261695
"223",555.488083151081,275.880218222721,835.095948079442
"224",823.194776903462,-228.917238286017,1875.30679209294
"225",487.065319278336,230.398274091738,743.732364464935
"226",618.072479354395,244.198837549461,991.946121159329
"227",929.57084862161,620.98504821676,1238.15664902646
"228",1153.68565602693,-442.630058656586,2750.00137071046
"229",1563.34573703232,-625.817508005003,3752.50898206963
"230",1953.34382170264,-247.490520306564,4154.17816371184
"231",2456.41424834414,1242.4918423171,3670.33665437117
"232",2168.89167494532,1288.28487950893,3049.49847038172
"233",2320.64189462642,1586.71896689116,3054.56482236169
"234",1549.49503830756,1272.1755890845,1826.81448753062
"235",1302.95253232114,717.790504331703,1888.11456031057
"236",1220.48017987543,589.372684093219,1851.58767565765
"237",1324.43167620652,1017.48330027135,1631.38005214168
"238",1173.07178443892,716.329343603114,1629.81422527472
"239",1302.18230777671,818.213485985048,1786.15112956837
"240",1654.08531473618,555.486959091545,2752.68367038082
